caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,observations,courtSize,medianIdeology,ideologicalSpread,meanPartisanAttachment,meanRightsSensitivity,meanInstitutionalism,replacementPressure,estimatedReplacementEvents
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,3,80,9.000,0.071,1.225,0.591,0.695,0.678,0.929,8.363
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,4,80,9.000,0.020,1.264,0.591,0.690,0.675,0.929,8.363
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,80,15.000,0.003,0.843,0.501,0.754,0.803,0.000,0.000
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,80,15.000,-0.014,0.865,0.500,0.756,0.802,0.464,6.966
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,80,15.000,-0.011,0.891,0.504,0.756,0.802,0.464,6.966
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,80,15.000,0.000,0.900,0.502,0.755,0.803,0.464,6.966
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,80,9.000,0.072,1.358,0.639,0.707,0.795,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,80,9.000,0.070,1.379,0.634,0.703,0.797,0.145,1.307
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,80,9.000,0.076,1.393,0.638,0.703,0.798,0.145,1.307
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,4,80,9.000,0.069,1.391,0.639,0.708,0.795,0.145,1.307
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,1,80,9.000,0.026,1.391,0.616,0.703,0.781,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,2,80,9.000,0.029,1.374,0.622,0.708,0.780,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,3,80,9.000,0.059,1.397,0.618,0.705,0.779,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,4,80,9.000,0.030,1.389,0.621,0.705,0.782,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,1,80,15.000,-0.003,0.826,0.528,0.731,0.776,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,2,80,15.000,-0.023,0.872,0.531,0.733,0.779,0.453,6.798
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,3,80,15.000,-0.018,0.885,0.530,0.732,0.777,0.453,6.798
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,4,80,15.000,-0.026,0.947,0.531,0.731,0.775,0.453,6.798
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,80,9.000,0.049,1.361,0.613,0.699,0.840,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,80,9.000,0.052,1.370,0.615,0.699,0.841,0.151,1.357
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,80,9.000,0.055,1.385,0.613,0.700,0.844,0.151,1.357
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,80,9.000,0.050,1.389,0.613,0.702,0.842,0.151,1.357
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,strict-recusal-court,Strict recusal with substitute justices,period,1,80,12.000,-0.001,0.843,0.530,0.733,0.767,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,strict-recusal-court,Strict recusal with substitute justices,period,2,80,12.000,0.013,0.855,0.533,0.731,0.767,0.459,5.506
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,strict-recusal-court,Strict recusal with substitute justices,period,3,80,12.000,0.010,0.867,0.530,0.734,0.766,0.459,5.506
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,strict-recusal-court,Strict recusal with substitute justices,period,4,80,12.000,-0.019,0.878,0.532,0.731,0.768,0.459,5.506
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,80,9.000,0.026,1.382,0.594,0.731,0.798,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,80,9.000,0.039,1.362,0.596,0.728,0.801,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,80,9.000,0.029,1.411,0.597,0.729,0.799,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,80,9.000,0.028,1.390,0.594,0.732,0.799,0.362,3.258
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,panel-en-banc-review,Panel review with en banc safety valve,period,1,80,15.000,0.004,0.596,0.503,0.739,0.749,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,panel-en-banc-review,Panel review with en banc safety valve,period,2,80,15.000,0.019,0.674,0.501,0.739,0.748,0.459,6.882
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,panel-en-banc-review,Panel review with en banc safety valve,period,3,80,15.000,-0.011,0.736,0.503,0.736,0.751,0.459,6.882
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,panel-en-banc-review,Panel review with en banc safety valve,period,4,80,15.000,0.029,0.770,0.503,0.736,0.746,0.459,6.882
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,80,18.000,0.002,0.832,0.511,0.748,0.803,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,80,18.000,-0.028,0.883,0.512,0.749,0.803,0.456,8.208
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,80,18.000,0.011,0.908,0.513,0.747,0.803,0.456,8.208
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,80,18.000,0.013,0.964,0.511,0.747,0.806,0.456,8.208
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,constitutional-council,Pre-enactment constitutional council,period,1,80,12.000,0.001,0.670,0.480,0.765,0.797,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,constitutional-council,Pre-enactment constitutional council,period,2,80,12.000,-0.020,0.661,0.481,0.762,0.795,0.717,8.604
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,constitutional-council,Pre-enactment constitutional council,period,3,80,12.000,0.037,0.713,0.479,0.768,0.792,0.717,8.604
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,constitutional-council,Pre-enactment constitutional council,period,4,80,12.000,-0.032,0.780,0.477,0.767,0.795,0.717,8.604
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,legislative-override-court,Judicial review with delayed legislative override,period,1,80,9.000,0.041,1.347,0.597,0.714,0.756,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,legislative-override-court,Judicial review with delayed legislative override,period,2,80,9.000,0.039,1.400,0.599,0.715,0.754,0.384,3.460
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,legislative-override-court,Judicial review with delayed legislative override,period,3,80,9.000,0.034,1.355,0.600,0.714,0.756,0.384,3.460
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,legislative-override-court,Judicial review with delayed legislative override,period,4,80,9.000,0.020,1.418,0.597,0.715,0.756,0.384,3.460
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,1,80,9.000,0.030,1.219,0.586,0.691,0.676,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,2,80,9.000,0.009,1.213,0.590,0.691,0.677,0.929,8.363
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,3,80,9.000,0.055,1.230,0.587,0.693,0.677,0.929,8.363
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,accountability-retention-court,Retention-election accountability court,period,4,80,9.000,0.058,1.280,0.587,0.693,0.677,0.929,8.363
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,80,15.000,-0.006,0.802,0.503,0.758,0.801,0.000,0.000
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,80,15.000,-0.029,0.849,0.505,0.757,0.804,0.464,6.966
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,80,15.000,0.015,0.855,0.503,0.755,0.802,0.464,6.966
high-rights-threat,High rights threat,Higher share of cases with generated rights-risk signals.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,80,15.000,-0.023,0.954,0.502,0.752,0.800,0.464,6.966
high-public-trust,High public trust,High initial trust and lower institutional conflict.,current-federal-court,Current-style federal supreme court,period,1,80,9.000,0.074,1.338,0.638,0.710,0.799,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,current-federal-court,Current-style federal supreme court,period,2,80,9.000,0.066,1.392,0.636,0.707,0.795,0.145,1.307
high-public-trust,High public trust,High initial trust and lower institutional conflict.,current-federal-court,Current-style federal supreme court,period,3,80,9.000,0.072,1.344,0.636,0.704,0.794,0.145,1.307
high-public-trust,High public trust,High initial trust and lower institutional conflict.,current-federal-court,Current-style federal supreme court,period,4,80,9.000,0.068,1.375,0.638,0.708,0.797,0.145,1.307
high-public-trust,High public trust,High initial trust and lower institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,1,80,9.000,0.036,1.332,0.619,0.705,0.782,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,2,80,9.000,0.032,1.363,0.619,0.706,0.779,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,3,80,9.000,0.046,1.392,0.618,0.707,0.779,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,4,80,9.000,0.039,1.364,0.621,0.712,0.778,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,1,80,15.000,-0.002,0.812,0.531,0.731,0.777,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,2,80,15.000,-0.001,0.858,0.530,0.732,0.778,0.453,6.798
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,3,80,15.000,0.016,0.874,0.532,0.734,0.780,0.453,6.798
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,4,80,15.000,0.023,0.919,0.532,0.732,0.780,0.453,6.798
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,80,9.000,0.064,1.356,0.614,0.699,0.845,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,80,9.000,0.037,1.382,0.613,0.698,0.844,0.151,1.357
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,80,9.000,0.066,1.379,0.613,0.694,0.843,0.151,1.357
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,80,9.000,0.046,1.383,0.613,0.700,0.841,0.151,1.357
high-public-trust,High public trust,High initial trust and lower institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,1,80,12.000,-0.004,0.829,0.530,0.732,0.767,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,2,80,12.000,-0.006,0.817,0.530,0.732,0.766,0.459,5.506
high-public-trust,High public trust,High initial trust and lower institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,3,80,12.000,0.016,0.852,0.531,0.733,0.767,0.459,5.506
high-public-trust,High public trust,High initial trust and lower institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,4,80,12.000,0.006,0.898,0.534,0.732,0.765,0.459,5.506
high-public-trust,High public trust,High initial trust and lower institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,80,9.000,0.029,1.317,0.592,0.730,0.800,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,80,9.000,0.026,1.370,0.593,0.727,0.798,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,80,9.000,0.029,1.353,0.592,0.730,0.799,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,80,9.000,-0.000,1.382,0.594,0.728,0.797,0.362,3.258
high-public-trust,High public trust,High initial trust and lower institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,1,80,15.000,-0.004,0.634,0.500,0.738,0.747,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,2,80,15.000,0.011,0.679,0.504,0.737,0.747,0.459,6.882
high-public-trust,High public trust,High initial trust and lower institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,3,80,15.000,0.008,0.728,0.504,0.737,0.749,0.459,6.882
high-public-trust,High public trust,High initial trust and lower institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,4,80,15.000,0.035,0.776,0.504,0.734,0.749,0.459,6.882
high-public-trust,High public trust,High initial trust and lower institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,80,18.000,-0.005,0.818,0.512,0.750,0.805,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,80,18.000,-0.009,0.872,0.511,0.748,0.806,0.456,8.208
high-public-trust,High public trust,High initial trust and lower institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,80,18.000,0.004,0.934,0.511,0.746,0.805,0.456,8.208
high-public-trust,High public trust,High initial trust and lower institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,80,18.000,0.013,0.938,0.511,0.746,0.804,0.456,8.208
high-public-trust,High public trust,High initial trust and lower institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,1,80,12.000,-0.002,0.635,0.479,0.768,0.794,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,2,80,12.000,0.003,0.690,0.478,0.765,0.792,0.717,8.604
high-public-trust,High public trust,High initial trust and lower institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,3,80,12.000,0.015,0.750,0.479,0.765,0.794,0.717,8.604
high-public-trust,High public trust,High initial trust and lower institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,4,80,12.000,-0.008,0.765,0.478,0.760,0.794,0.717,8.604
high-public-trust,High public trust,High initial trust and lower institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,1,80,9.000,0.027,1.297,0.597,0.712,0.757,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,2,80,9.000,0.025,1.363,0.601,0.716,0.758,0.384,3.460
high-public-trust,High public trust,High initial trust and lower institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,3,80,9.000,0.027,1.386,0.597,0.715,0.755,0.384,3.460
high-public-trust,High public trust,High initial trust and lower institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,4,80,9.000,0.012,1.382,0.600,0.713,0.753,0.384,3.460
high-public-trust,High public trust,High initial trust and lower institutional conflict.,accountability-retention-court,Retention-election accountability court,period,1,80,9.000,0.029,1.144,0.588,0.695,0.676,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,accountability-retention-court,Retention-election accountability court,period,2,80,9.000,0.080,1.174,0.588,0.693,0.678,0.929,8.363
high-public-trust,High public trust,High initial trust and lower institutional conflict.,accountability-retention-court,Retention-election accountability court,period,3,80,9.000,-0.011,1.229,0.588,0.690,0.673,0.929,8.363
high-public-trust,High public trust,High initial trust and lower institutional conflict.,accountability-retention-court,Retention-election accountability court,period,4,80,9.000,0.025,1.263,0.590,0.695,0.676,0.929,8.363
high-public-trust,High public trust,High initial trust and lower institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,80,15.000,-0.004,0.849,0.502,0.756,0.802,0.000,0.000
high-public-trust,High public trust,High initial trust and lower institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,80,15.000,-0.009,0.832,0.501,0.757,0.802,0.464,6.966
high-public-trust,High public trust,High initial trust and lower institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,80,15.000,-0.003,0.881,0.503,0.752,0.803,0.464,6.966
high-public-trust,High public trust,High initial trust and lower institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,80,15.000,0.024,0.938,0.501,0.757,0.802,0.464,6.966
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,current-federal-court,Current-style federal supreme court,period,1,80,9.000,0.061,1.401,0.637,0.706,0.793,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,current-federal-court,Current-style federal supreme court,period,2,80,9.000,0.076,1.372,0.639,0.705,0.796,0.145,1.307
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,current-federal-court,Current-style federal supreme court,period,3,80,9.000,0.069,1.385,0.636,0.708,0.797,0.145,1.307
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,current-federal-court,Current-style federal supreme court,period,4,80,9.000,0.070,1.396,0.636,0.704,0.796,0.145,1.307
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,1,80,9.000,0.044,1.340,0.618,0.708,0.781,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,2,80,9.000,0.050,1.380,0.616,0.707,0.779,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,3,80,9.000,0.022,1.401,0.616,0.703,0.780,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,eighteen-year-terms,Staggered 18-year nonrenewable terms,period,4,80,9.000,0.049,1.420,0.617,0.706,0.780,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,1,80,15.000,-0.001,0.829,0.533,0.733,0.780,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,2,80,15.000,0.022,0.876,0.532,0.734,0.779,0.453,6.798
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,3,80,15.000,0.006,0.898,0.531,0.733,0.779,0.453,6.798
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,period,4,80,15.000,0.022,0.925,0.531,0.731,0.780,0.453,6.798
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,80,9.000,0.049,1.355,0.613,0.694,0.844,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,80,9.000,0.053,1.364,0.615,0.700,0.844,0.151,1.357
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,80,9.000,0.057,1.381,0.615,0.699,0.842,0.151,1.357
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,80,9.000,0.056,1.378,0.613,0.701,0.845,0.151,1.357
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,1,80,12.000,-0.002,0.806,0.531,0.733,0.767,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,2,80,12.000,-0.013,0.815,0.531,0.735,0.769,0.459,5.506
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,3,80,12.000,-0.009,0.864,0.532,0.733,0.769,0.459,5.506
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,strict-recusal-court,Strict recusal with substitute justices,period,4,80,12.000,0.016,0.926,0.531,0.731,0.766,0.459,5.506
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,80,9.000,0.034,1.361,0.594,0.735,0.798,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,80,9.000,0.038,1.362,0.596,0.729,0.800,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,80,9.000,0.061,1.384,0.593,0.729,0.801,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,80,9.000,0.038,1.382,0.596,0.731,0.798,0.362,3.258
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,1,80,15.000,-0.009,0.663,0.503,0.737,0.748,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,2,80,15.000,-0.018,0.680,0.503,0.735,0.750,0.459,6.882
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,3,80,15.000,0.012,0.719,0.505,0.735,0.746,0.459,6.882
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,panel-en-banc-review,Panel review with en banc safety valve,period,4,80,15.000,-0.028,0.760,0.502,0.733,0.750,0.459,6.882
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,80,18.000,0.001,0.872,0.511,0.746,0.805,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,80,18.000,0.034,0.843,0.513,0.748,0.806,0.456,8.208
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,80,18.000,-0.020,0.917,0.511,0.748,0.803,0.456,8.208
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,80,18.000,0.003,0.953,0.511,0.746,0.803,0.456,8.208
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,1,80,12.000,0.003,0.594,0.476,0.765,0.794,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,2,80,12.000,0.020,0.700,0.480,0.763,0.796,0.717,8.604
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,3,80,12.000,-0.029,0.736,0.479,0.764,0.794,0.717,8.604
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,constitutional-council,Pre-enactment constitutional council,period,4,80,12.000,0.011,0.813,0.479,0.764,0.791,0.717,8.604
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,1,80,9.000,0.034,1.400,0.599,0.715,0.754,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,2,80,9.000,0.063,1.371,0.599,0.713,0.756,0.384,3.460
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,3,80,9.000,0.039,1.386,0.599,0.714,0.757,0.384,3.460
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,legislative-override-court,Judicial review with delayed legislative override,period,4,80,9.000,0.053,1.435,0.599,0.713,0.754,0.384,3.460
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,accountability-retention-court,Retention-election accountability court,period,1,80,9.000,0.024,1.103,0.588,0.696,0.676,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,accountability-retention-court,Retention-election accountability court,period,2,80,9.000,0.047,1.177,0.588,0.697,0.676,0.929,8.363
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,accountability-retention-court,Retention-election accountability court,period,3,80,9.000,-0.005,1.182,0.591,0.694,0.674,0.929,8.363
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,accountability-retention-court,Retention-election accountability court,period,4,80,9.000,-0.002,1.266,0.586,0.693,0.672,0.929,8.363
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,80,15.000,0.006,0.871,0.504,0.754,0.802,0.000,0.000
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,80,15.000,0.022,0.850,0.501,0.754,0.804,0.464,6.966
low-public-trust,Low public trust,Low initial trust and higher institutional conflict.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,80,15.000,-0.021,0.890,0.503,0.754,0.803,0.464,6.966
