caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,democraticResponsiveness,0.461,0.455,0.468,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,legislativeResponseCredibility,0.624,0.622,0.627,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,caseSelectionAccess,0.462,0.459,0.464,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,governmentRepeatPlayerAdvantage,0.330,0.326,0.335,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,implementationCapacity,0.646,0.645,0.646,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,democraticConstitutionalism,0.680,0.676,0.684,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,vetoRelocationRisk,0.419,0.417,0.421,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,legalTransplantFeasibility,0.662,0.662,0.662,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,politicalCultureSensitivity,0.672,0.671,0.673,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,complianceRate,0.812,0.785,0.835,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,publicTrust,0.184,0.163,0.207,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,directCourtCost,0.361,0.360,0.361,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,upstreamScreeningCost,0.655,0.653,0.657,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,capacityStrainCost,0.412,0.410,0.414,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,institutionalBudgetCost,0.428,0.427,0.428,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,institutionalDelayCost,0.431,0.429,0.432,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,implementationComplexity,0.441,0.440,0.441,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,fifteen-justice-commission,Fifteen-justice supermajority commission court,doctrine,speech,totalInstitutionalCost,0.456,0.455,0.457,926,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,reviewRate,1.000,1.000,1.000,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,intakeAcceptanceRate,0.022,0.022,0.022,40600,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,legalStability,0.981,0.979,0.983,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,rightsProtection,0.768,0.763,0.772,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,shadowDocketAbuse,0.045,0.037,0.053,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,emergencyReliefRate,0.051,0.021,0.095,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,emergencyReasonGivingRate,0.564,0.486,0.638,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,emergencyVoteDisclosureRate,0.530,0.441,0.637,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,emergencyPublicDisagreementRate,0.248,0.184,0.328,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,governmentEmergencyWinRate,0.050,0.017,0.093,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,meritsFollowUpRate,0.068,0.030,0.112,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,meritsInvalidationRate,0.017,0.008,0.026,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,legitimacy,0.794,0.791,0.798,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,constitutionalConflict,0.180,0.177,0.183,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,democraticResponsiveness,0.503,0.495,0.509,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,legislativeResponseCredibility,0.582,0.581,0.584,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,caseSelectionAccess,0.405,0.403,0.407,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,governmentRepeatPlayerAdvantage,0.390,0.383,0.396,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,implementationCapacity,0.646,0.645,0.646,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,democraticConstitutionalism,0.703,0.701,0.706,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,vetoRelocationRisk,0.456,0.455,0.458,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,legalTransplantFeasibility,0.660,0.660,0.660,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,politicalCultureSensitivity,0.672,0.671,0.673,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,complianceRate,0.802,0.770,0.838,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,publicTrust,0.186,0.164,0.206,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,directCourtCost,0.305,0.305,0.305,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,upstreamScreeningCost,0.700,0.698,0.702,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,capacityStrainCost,0.400,0.398,0.402,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,institutionalBudgetCost,0.380,0.380,0.381,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,institutionalDelayCost,0.453,0.452,0.455,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,implementationComplexity,0.493,0.492,0.494,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,administrative_state,totalInstitutionalCost,0.462,0.461,0.462,884,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,reviewRate,1.000,1.000,1.000,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,intakeAcceptanceRate,0.023,0.022,0.023,40020,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,legalStability,0.893,0.887,0.901,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,rightsProtection,0.722,0.716,0.727,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,shadowDocketAbuse,0.062,0.049,0.074,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,emergencyReliefRate,0.628,0.543,0.709,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,emergencyReasonGivingRate,0.659,0.586,0.750,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,emergencyVoteDisclosureRate,0.581,0.496,0.669,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,emergencyPublicDisagreementRate,0.287,0.206,0.363,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,governmentEmergencyWinRate,0.675,0.579,0.773,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,meritsFollowUpRate,0.171,0.107,0.228,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,meritsInvalidationRate,0.457,0.418,0.494,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,legitimacy,0.751,0.746,0.757,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,constitutionalConflict,0.244,0.239,0.250,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,democraticResponsiveness,0.458,0.449,0.466,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,legislativeResponseCredibility,0.608,0.605,0.610,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,caseSelectionAccess,0.451,0.449,0.453,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,governmentRepeatPlayerAdvantage,0.345,0.338,0.350,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,implementationCapacity,0.642,0.641,0.642,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,democraticConstitutionalism,0.670,0.666,0.675,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,vetoRelocationRisk,0.433,0.432,0.435,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,legalTransplantFeasibility,0.661,0.661,0.661,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,politicalCultureSensitivity,0.685,0.684,0.686,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,complianceRate,0.766,0.726,0.802,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,publicTrust,0.175,0.156,0.199,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,directCourtCost,0.303,0.303,0.303,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,upstreamScreeningCost,0.669,0.667,0.671,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,capacityStrainCost,0.395,0.392,0.396,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,institutionalBudgetCost,0.372,0.372,0.373,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,institutionalDelayCost,0.435,0.433,0.436,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,implementationComplexity,0.482,0.481,0.483,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,criminal_procedure,totalInstitutionalCost,0.449,0.448,0.449,902,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,reviewRate,1.000,1.000,1.000,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,intakeAcceptanceRate,0.024,0.024,0.024,36747,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,legalStability,0.857,0.850,0.867,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,rightsProtection,0.718,0.711,0.724,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,shadowDocketAbuse,0.043,0.034,0.051,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,emergencyReliefRate,0.648,0.540,0.730,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,emergencyReasonGivingRate,0.619,0.514,0.711,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,emergencyVoteDisclosureRate,0.533,0.433,0.616,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,emergencyPublicDisagreementRate,0.362,0.286,0.475,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,governmentEmergencyWinRate,0.648,0.540,0.730,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,meritsFollowUpRate,0.371,0.293,0.460,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,meritsInvalidationRate,0.563,0.522,0.594,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,legitimacy,0.744,0.740,0.749,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,constitutionalConflict,0.263,0.258,0.268,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,democraticResponsiveness,0.440,0.431,0.449,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,legislativeResponseCredibility,0.618,0.615,0.619,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,caseSelectionAccess,0.452,0.450,0.454,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,governmentRepeatPlayerAdvantage,0.347,0.342,0.353,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,implementationCapacity,0.638,0.638,0.639,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,democraticConstitutionalism,0.658,0.654,0.664,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,vetoRelocationRisk,0.452,0.450,0.454,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,legalTransplantFeasibility,0.660,0.660,0.661,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,politicalCultureSensitivity,0.694,0.693,0.695,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,complianceRate,0.756,0.720,0.789,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,publicTrust,0.164,0.147,0.186,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,directCourtCost,0.304,0.304,0.304,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,upstreamScreeningCost,0.704,0.702,0.705,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,capacityStrainCost,0.392,0.391,0.394,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,institutionalBudgetCost,0.380,0.380,0.381,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,institutionalDelayCost,0.452,0.451,0.454,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,implementationComplexity,0.486,0.486,0.487,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,election_law,totalInstitutionalCost,0.459,0.458,0.460,888,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,reviewRate,1.000,1.000,1.000,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,intakeAcceptanceRate,0.024,0.024,0.024,38594,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,legalStability,0.894,0.886,0.902,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,rightsProtection,0.728,0.722,0.734,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,shadowDocketAbuse,0.134,0.123,0.144,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,emergencyReliefRate,0.352,0.311,0.395,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,emergencyReasonGivingRate,0.661,0.615,0.708,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,emergencyVoteDisclosureRate,0.514,0.453,0.578,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,emergencyPublicDisagreementRate,0.281,0.234,0.319,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,governmentEmergencyWinRate,0.352,0.311,0.395,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,meritsFollowUpRate,0.426,0.385,0.477,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,meritsInvalidationRate,0.260,0.219,0.289,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,legitimacy,0.745,0.740,0.750,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,constitutionalConflict,0.244,0.239,0.249,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,democraticResponsiveness,0.469,0.460,0.477,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,legislativeResponseCredibility,0.594,0.591,0.596,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,caseSelectionAccess,0.443,0.440,0.445,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,governmentRepeatPlayerAdvantage,0.391,0.385,0.396,914,cluster-bootstrap-runs-200-95
high-public-trust,High public trust,High initial trust and lower institutional conflict.,supermajority-invalidation,Supermajority required to invalidate laws,doctrine,emergency_powers,implementationCapacity,0.641,0.641,0.642,914,cluster-bootstrap-runs-200-95
