caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,medianIdeology,0.016,-0.203,0.235,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,ideologicalSpread,1.208,0.994,1.422,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanPartisanAttachment,0.673,0.570,0.776,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanRightsSensitivity,0.743,0.647,0.839,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanInstitutionalism,0.805,0.718,0.891,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,replacementPressure,0.456,0.347,0.565,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,medianIdeology,0.025,-0.194,0.244,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,ideologicalSpread,1.287,1.077,1.497,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanPartisanAttachment,0.674,0.571,0.777,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanRightsSensitivity,0.740,0.644,0.836,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanInstitutionalism,0.804,0.717,0.891,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,replacementPressure,0.456,0.347,0.565,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,medianIdeology,-0.005,-0.224,0.214,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,ideologicalSpread,0.866,0.649,1.083,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,meanPartisanAttachment,0.631,0.525,0.737,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,meanRightsSensitivity,0.765,0.672,0.858,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,meanInstitutionalism,0.792,0.703,0.881,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,medianIdeology,0.053,-0.166,0.272,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,ideologicalSpread,0.906,0.688,1.125,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,meanPartisanAttachment,0.631,0.525,0.737,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,meanRightsSensitivity,0.762,0.669,0.855,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,meanInstitutionalism,0.792,0.704,0.881,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,replacementPressure,0.717,0.618,0.816,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,2,estimatedReplacementEvents,8.604,6.634,10.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,medianIdeology,-0.010,-0.229,0.209,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,ideologicalSpread,0.928,0.709,1.147,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,meanPartisanAttachment,0.630,0.524,0.736,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,meanRightsSensitivity,0.763,0.670,0.856,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,meanInstitutionalism,0.792,0.703,0.881,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,replacementPressure,0.717,0.618,0.816,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,3,estimatedReplacementEvents,8.604,6.634,10.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,medianIdeology,0.031,-0.188,0.250,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,ideologicalSpread,0.991,0.772,1.210,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,meanPartisanAttachment,0.631,0.525,0.736,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,meanRightsSensitivity,0.760,0.666,0.853,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,meanInstitutionalism,0.796,0.708,0.884,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,replacementPressure,0.717,0.618,0.816,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,constitutional-council,Pre-enactment constitutional council,period,4,estimatedReplacementEvents,8.604,6.634,10.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,medianIdeology,0.038,-0.181,0.257,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,ideologicalSpread,1.916,1.828,2.000,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,meanPartisanAttachment,0.788,0.698,0.877,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,meanRightsSensitivity,0.704,0.604,0.804,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,meanInstitutionalism,0.755,0.660,0.849,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,medianIdeology,0.024,-0.195,0.243,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,ideologicalSpread,1.916,1.828,2.000,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,meanPartisanAttachment,0.780,0.690,0.871,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,meanRightsSensitivity,0.701,0.601,0.801,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,meanInstitutionalism,0.756,0.661,0.850,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,replacementPressure,0.384,0.278,0.491,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,2,estimatedReplacementEvents,3.460,1.905,5.014,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,medianIdeology,0.060,-0.159,0.279,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,ideologicalSpread,1.896,1.799,1.994,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,meanPartisanAttachment,0.785,0.695,0.875,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,meanRightsSensitivity,0.701,0.601,0.802,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,meanInstitutionalism,0.752,0.658,0.847,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,replacementPressure,0.384,0.278,0.491,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,3,estimatedReplacementEvents,3.460,1.905,5.014,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,medianIdeology,0.053,-0.165,0.272,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,ideologicalSpread,1.888,1.787,1.988,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,meanPartisanAttachment,0.784,0.694,0.875,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,meanRightsSensitivity,0.705,0.605,0.805,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,meanInstitutionalism,0.757,0.663,0.851,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,replacementPressure,0.384,0.278,0.491,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,legislative-override-court,Judicial review with delayed legislative override,period,4,estimatedReplacementEvents,3.460,1.905,5.014,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,medianIdeology,0.020,-0.200,0.239,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,ideologicalSpread,1.630,1.460,1.800,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,meanPartisanAttachment,0.762,0.669,0.855,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,meanRightsSensitivity,0.690,0.589,0.791,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,meanInstitutionalism,0.675,0.573,0.778,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,medianIdeology,0.088,-0.130,0.307,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,ideologicalSpread,1.652,1.486,1.818,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,meanPartisanAttachment,0.767,0.674,0.860,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,meanRightsSensitivity,0.687,0.585,0.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,meanInstitutionalism,0.679,0.576,0.781,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,replacementPressure,0.929,0.873,0.985,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,2,estimatedReplacementEvents,8.363,6.396,10.330,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,medianIdeology,0.045,-0.174,0.264,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,ideologicalSpread,1.672,1.509,1.834,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,meanPartisanAttachment,0.765,0.673,0.858,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,meanRightsSensitivity,0.686,0.584,0.788,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,meanInstitutionalism,0.679,0.576,0.781,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,replacementPressure,0.929,0.873,0.985,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,3,estimatedReplacementEvents,8.363,6.396,10.330,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,medianIdeology,0.132,-0.085,0.349,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,ideologicalSpread,1.677,1.515,1.838,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,meanPartisanAttachment,0.764,0.671,0.857,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,meanRightsSensitivity,0.684,0.582,0.786,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,meanInstitutionalism,0.678,0.575,0.780,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,replacementPressure,0.929,0.873,0.985,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,accountability-retention-court,Retention-election accountability court,period,4,estimatedReplacementEvents,8.363,6.396,10.330,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,medianIdeology,-0.004,-0.223,0.215,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,ideologicalSpread,1.184,0.968,1.399,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,meanPartisanAttachment,0.667,0.563,0.770,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,meanRightsSensitivity,0.750,0.655,0.845,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,meanInstitutionalism,0.801,0.714,0.889,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,medianIdeology,0.040,-0.179,0.259,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,ideologicalSpread,1.200,0.985,1.414,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,meanPartisanAttachment,0.662,0.558,0.766,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,meanRightsSensitivity,0.750,0.655,0.845,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,meanInstitutionalism,0.801,0.714,0.889,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,replacementPressure,0.464,0.355,0.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,2,estimatedReplacementEvents,6.966,5.045,8.887,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,medianIdeology,-0.035,-0.254,0.184,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,ideologicalSpread,1.190,0.975,1.405,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,meanPartisanAttachment,0.665,0.561,0.768,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,meanRightsSensitivity,0.751,0.656,0.845,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,meanInstitutionalism,0.804,0.717,0.891,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,replacementPressure,0.464,0.355,0.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,3,estimatedReplacementEvents,6.966,5.045,8.887,80,conservative-bounded-normal-95
